studyAccession,individualAccession,individualName,sampleAccession,sampleDescription,sampleName,gender,runAccession,dataName,experimentAccession,platform,strategy
,HRI968410,Null,HRS1236356,,T353,male,HRR1756987,HRR1756987_r2.fq.gz::NOT_FOUND,HRX1413838,Null,
,HRI968411,Null,HRS1236357,,T354,male,HRR1756636,HRR1756636_f1.fq.gz::NOT_FOUND,HRX1413487,Null,
,HRI968411,Null,HRS1236357,,T354,male,HRR1756636,HRR1756636_r2.fq.gz::NOT_FOUND,HRX1413487,Null,
,HRI968411,Null,HRS1236357,,T354,male,HRR1756988,HRR1756988_f1.fq.gz::NOT_FOUND,HRX1413839,Null,
,HRI968411,Null,HRS1236357,,T354,male,HRR1756988,HRR1756988_r2.fq.gz::NOT_FOUND,HRX1413839,Null,
,HRI968412,Null,HRS1236358,,T355,female,HRR1756637,HRR1756637_f1.fq.gz::NOT_FOUND,HRX1413488,Null,
,HRI968412,Null,HRS1236358,,T355,female,HRR1756637,HRR1756637_r2.fq.gz::NOT_FOUND,HRX1413488,Null,
,HRI968412,Null,HRS1236358,,T355,female,HRR1756989,HRR1756989_f1.fq.gz::NOT_FOUND,HRX1413840,Null,
,HRI968412,Null,HRS1236358,,T355,female,HRR1756989,HRR1756989_r2.fq.gz::NOT_FOUND,HRX1413840,Null,
,HRI968413,Null,HRS1236359,,T356,male,HRR1756638,HRR1756638_f1.fq.gz::NOT_FOUND,HRX1413489,Null,
,HRI968413,Null,HRS1236359,,T356,male,HRR1756638,HRR1756638_r2.fq.gz::NOT_FOUND,HRX1413489,Null,
,HRI968413,Null,HRS1236359,,T356,male,HRR1756990,HRR1756990_f1.fq.gz::NOT_FOUND,HRX1413841,Null,
,HRI968413,Null,HRS1236359,,T356,male,HRR1756990,HRR1756990_r2.fq.gz::NOT_FOUND,HRX1413841,Null,
,HRI968414,Null,HRS1236360,,T357,male,HRR1756639,HRR1756639_f1.fq.gz::NOT_FOUND,HRX1413490,Null,
,HRI968414,Null,HRS1236360,,T357,male,HRR1756639,HRR1756639_r2.fq.gz::NOT_FOUND,HRX1413490,Null,
,HRI968414,Null,HRS1236360,,T357,male,HRR1756991,HRR1756991_f1.fq.gz::NOT_FOUND,HRX1413842,Null,
,HRI968414,Null,HRS1236360,,T357,male,HRR1756991,HRR1756991_r2.fq.gz::NOT_FOUND,HRX1413842,Null,
,HRI968415,Null,HRS1236361,,T358,male,HRR1756640,HRR1756640_f1.fq.gz::NOT_FOUND,HRX1413491,Null,
,HRI968415,Null,HRS1236361,,T358,male,HRR1756640,HRR1756640_r2.fq.gz::NOT_FOUND,HRX1413491,Null,
,HRI968415,Null,HRS1236361,,T358,male,HRR1756992,HRR1756992_f1.fq.gz::NOT_FOUND,HRX1413843,Null,
,HRI968415,Null,HRS1236361,,T358,male,HRR1756992,HRR1756992_r2.fq.gz::NOT_FOUND,HRX1413843,Null,
,HRI968416,Null,HRS1236362,,T359,female,HRR1756641,HRR1756641_f1.fq.gz::NOT_FOUND,HRX1413492,Null,
,HRI968416,Null,HRS1236362,,T359,female,HRR1756641,HRR1756641_r2.fq.gz::NOT_FOUND,HRX1413492,Null,
,HRI968416,Null,HRS1236362,,T359,female,HRR1756993,HRR1756993_f1.fq.gz::NOT_FOUND,HRX1413844,Null,
,HRI968416,Null,HRS1236362,,T359,female,HRR1756993,HRR1756993_r2.fq.gz::NOT_FOUND,HRX1413844,Null,
,HRI968417,Null,HRS1236363,,T360,female,HRR1756642,HRR1756642_f1.fq.gz::NOT_FOUND,HRX1413493,Null,
,HRI968417,Null,HRS1236363,,T360,female,HRR1756642,HRR1756642_r2.fq.gz::NOT_FOUND,HRX1413493,Null,
,HRI968417,Null,HRS1236363,,T360,female,HRR1756994,HRR1756994_f1.fq.gz::NOT_FOUND,HRX1413845,Null,
,HRI968417,Null,HRS1236363,,T360,female,HRR1756994,HRR1756994_r2.fq.gz::NOT_FOUND,HRX1413845,Null,
,HRI968418,Null,HRS1236364,,T361,male,HRR1756643,HRR1756643_f1.fq.gz::NOT_FOUND,HRX1413494,Null,
,HRI968418,Null,HRS1236364,,T361,male,HRR1756643,HRR1756643_r2.fq.gz::NOT_FOUND,HRX1413494,Null,
,HRI968418,Null,HRS1236364,,T361,male,HRR1756995,HRR1756995_f1.fq.gz::NOT_FOUND,HRX1413846,Null,
,HRI968418,Null,HRS1236364,,T361,male,HRR1756995,HRR1756995_r2.fq.gz::NOT_FOUND,HRX1413846,Null,
,HRI968419,Null,HRS1236365,,T362,female,HRR1756644,HRR1756644_f1.fq.gz::NOT_FOUND,HRX1413495,Null,
,HRI968419,Null,HRS1236365,,T362,female,HRR1756644,HRR1756644_r2.fq.gz::NOT_FOUND,HRX1413495,Null,
,HRI968419,Null,HRS1236365,,T362,female,HRR1756996,HRR1756996_f1.fq.gz::NOT_FOUND,HRX1413847,Null,
,HRI968419,Null,HRS1236365,,T362,female,HRR1756996,HRR1756996_r2.fq.gz::NOT_FOUND,HRX1413847,Null,
,HRI968420,Null,HRS1236366,,T363,male,HRR1756645,HRR1756645_f1.fq.gz::NOT_FOUND,HRX1413496,Null,
,HRI968420,Null,HRS1236366,,T363,male,HRR1756645,HRR1756645_r2.fq.gz::NOT_FOUND,HRX1413496,Null,
,HRI968420,Null,HRS1236366,,T363,male,HRR1756997,HRR1756997_f1.fq.gz::NOT_FOUND,HRX1413848,Null,
,HRI968420,Null,HRS1236366,,T363,male,HRR1756997,HRR1756997_r2.fq.gz::NOT_FOUND,HRX1413848,Null,
,HRI968421,Null,HRS1236367,,T364,female,HRR1756646,HRR1756646_f1.fq.gz::NOT_FOUND,HRX1413497,Null,
,HRI968421,Null,HRS1236367,,T364,female,HRR1756646,HRR1756646_r2.fq.gz::NOT_FOUND,HRX1413497,Null,
,HRI968421,Null,HRS1236367,,T364,female,HRR1756998,HRR1756998_f1.fq.gz::NOT_FOUND,HRX1413849,Null,
,HRI968421,Null,HRS1236367,,T364,female,HRR1756998,HRR1756998_r2.fq.gz::NOT_FOUND,HRX1413849,Null,
,HRI968422,Null,HRS1236368,,T365,male,HRR1756647,HRR1756647_f1.fq.gz::NOT_FOUND,HRX1413498,Null,
,HRI968422,Null,HRS1236368,,T365,male,HRR1756647,HRR1756647_r2.fq.gz::NOT_FOUND,HRX1413498,Null,
,HRI968422,Null,HRS1236368,,T365,male,HRR1756999,HRR1756999_f1.fq.gz::NOT_FOUND,HRX1413850,Null,
,HRI968422,Null,HRS1236368,,T365,male,HRR1756999,HRR1756999_r2.fq.gz::NOT_FOUND,HRX1413850,Null,
,HRI968423,Null,HRS1236369,,T366,male,HRR1756648,HRR1756648_f1.fq.gz::NOT_FOUND,HRX1413499,Null,
,HRI968423,Null,HRS1236369,,T366,male,HRR1756648,HRR1756648_r2.fq.gz::NOT_FOUND,HRX1413499,Null,
,HRI968423,Null,HRS1236369,,T366,male,HRR1757000,HRR1757000_f1.fq.gz::NOT_FOUND,HRX1413851,Null,
,HRI968423,Null,HRS1236369,,T366,male,HRR1757000,HRR1757000_r2.fq.gz::NOT_FOUND,HRX1413851,Null,
,HRI968424,Null,HRS1236370,,T367,male,HRR1756649,HRR1756649_f1.fq.gz::NOT_FOUND,HRX1413500,Null,
,HRI968424,Null,HRS1236370,,T367,male,HRR1756649,HRR1756649_r2.fq.gz::NOT_FOUND,HRX1413500,Null,
,HRI968424,Null,HRS1236370,,T367,male,HRR1757001,HRR1757001_f1.fq.gz::NOT_FOUND,HRX1413852,Null,
,HRI968424,Null,HRS1236370,,T367,male,HRR1757001,HRR1757001_r2.fq.gz::NOT_FOUND,HRX1413852,Null,
,HRI968425,Null,HRS1236371,,T368,female,HRR1756650,HRR1756650_f1.fq.gz::NOT_FOUND,HRX1413501,Null,
,HRI968425,Null,HRS1236371,,T368,female,HRR1756650,HRR1756650_r2.fq.gz::NOT_FOUND,HRX1413501,Null,
,HRI968425,Null,HRS1236371,,T368,female,HRR1757002,HRR1757002_f1.fq.gz::NOT_FOUND,HRX1413853,Null,
,HRI968425,Null,HRS1236371,,T368,female,HRR1757002,HRR1757002_r2.fq.gz::NOT_FOUND,HRX1413853,Null,
,HRI968426,Null,HRS1236372,,T369,female,HRR1756651,HRR1756651_f1.fq.gz::NOT_FOUND,HRX1413502,Null,
,HRI968426,Null,HRS1236372,,T369,female,HRR1756651,HRR1756651_r2.fq.gz::NOT_FOUND,HRX1413502,Null,
,HRI968426,Null,HRS1236372,,T369,female,HRR1757003,HRR1757003_f1.fq.gz::NOT_FOUND,HRX1413854,Null,
,HRI968426,Null,HRS1236372,,T369,female,HRR1757003,HRR1757003_r2.fq.gz::NOT_FOUND,HRX1413854,Null,
,HRI968427,Null,HRS1236373,,T370,male,HRR1756652,HRR1756652_f1.fq.gz::NOT_FOUND,HRX1413503,Null,
,HRI968427,Null,HRS1236373,,T370,male,HRR1756652,HRR1756652_r2.fq.gz::NOT_FOUND,HRX1413503,Null,
,HRI968427,Null,HRS1236373,,T370,male,HRR1757004,HRR1757004_f1.fq.gz::NOT_FOUND,HRX1413855,Null,
,HRI968427,Null,HRS1236373,,T370,male,HRR1757004,HRR1757004_r2.fq.gz::NOT_FOUND,HRX1413855,Null,
,HRI968428,Null,HRS1236374,,T371,female,HRR1756653,HRR1756653_f1.fq.gz::NOT_FOUND,HRX1413504,Null,
,HRI968428,Null,HRS1236374,,T371,female,HRR1756653,HRR1756653_r2.fq.gz::NOT_FOUND,HRX1413504,Null,
,HRI968428,Null,HRS1236374,,T371,female,HRR1757005,HRR1757005_f1.fq.gz::NOT_FOUND,HRX1413856,Null,
,HRI968428,Null,HRS1236374,,T371,female,HRR1757005,HRR1757005_r2.fq.gz::NOT_FOUND,HRX1413856,Null,
,HRI968429,Null,HRS1236375,,T372,male,HRR1756654,HRR1756654_f1.fq.gz::NOT_FOUND,HRX1413505,Null,
,HRI968429,Null,HRS1236375,,T372,male,HRR1756654,HRR1756654_r2.fq.gz::NOT_FOUND,HRX1413505,Null,
,HRI968429,Null,HRS1236375,,T372,male,HRR1757006,HRR1757006_f1.fq.gz::NOT_FOUND,HRX1413857,Null,
,HRI968429,Null,HRS1236375,,T372,male,HRR1757006,HRR1757006_r2.fq.gz::NOT_FOUND,HRX1413857,Null,
,HRI968430,Null,HRS1236376,,T373,female,HRR1756655,HRR1756655_f1.fq.gz::NOT_FOUND,HRX1413506,Null,
,HRI968430,Null,HRS1236376,,T373,female,HRR1756655,HRR1756655_r2.fq.gz::NOT_FOUND,HRX1413506,Null,
,HRI968430,Null,HRS1236376,,T373,female,HRR1757007,HRR1757007_f1.fq.gz::NOT_FOUND,HRX1413858,Null,
,HRI968430,Null,HRS1236376,,T373,female,HRR1757007,HRR1757007_r2.fq.gz::NOT_FOUND,HRX1413858,Null,
,HRI968431,Null,HRS1236377,,T374,male,HRR1756656,HRR1756656_f1.fq.gz::NOT_FOUND,HRX1413507,Null,
,HRI968431,Null,HRS1236377,,T374,male,HRR1756656,HRR1756656_r2.fq.gz::NOT_FOUND,HRX1413507,Null,
,HRI968431,Null,HRS1236377,,T374,male,HRR1757008,HRR1757008_f1.fq.gz::NOT_FOUND,HRX1413859,Null,
,HRI968431,Null,HRS1236377,,T374,male,HRR1757008,HRR1757008_r2.fq.gz::NOT_FOUND,HRX1413859,Null,
,HRI968432,Null,HRS1236378,,T375,male,HRR1756657,HRR1756657_f1.fq.gz::NOT_FOUND,HRX1413508,Null,
,HRI968432,Null,HRS1236378,,T375,male,HRR1756657,HRR1756657_r2.fq.gz::NOT_FOUND,HRX1413508,Null,
,HRI968432,Null,HRS1236378,,T375,male,HRR1757009,HRR1757009_f1.fq.gz::NOT_FOUND,HRX1413860,Null,
,HRI968432,Null,HRS1236378,,T375,male,HRR1757009,HRR1757009_r2.fq.gz::NOT_FOUND,HRX1413860,Null,
,HRI968433,Null,HRS1236379,,T376,male,HRR1756658,HRR1756658_f1.fq.gz::NOT_FOUND,HRX1413509,Null,
,HRI968433,Null,HRS1236379,,T376,male,HRR1756658,HRR1756658_r2.fq.gz::NOT_FOUND,HRX1413509,Null,
,HRI968433,Null,HRS1236379,,T376,male,HRR1757010,HRR1757010_f1.fq.gz::NOT_FOUND,HRX1413861,Null,
,HRI968433,Null,HRS1236379,,T376,male,HRR1757010,HRR1757010_r2.fq.gz::NOT_FOUND,HRX1413861,Null,
,HRI968434,Null,HRS1236380,,T377,female,HRR1756659,HRR1756659_f1.fq.gz::NOT_FOUND,HRX1413510,Null,
,HRI968434,Null,HRS1236380,,T377,female,HRR1756659,HRR1756659_r2.fq.gz::NOT_FOUND,HRX1413510,Null,
,HRI968434,Null,HRS1236380,,T377,female,HRR1757011,HRR1757011_f1.fq.gz::NOT_FOUND,HRX1413862,Null,
,HRI968434,Null,HRS1236380,,T377,female,HRR1757011,HRR1757011_r2.fq.gz::NOT_FOUND,HRX1413862,Null,
,HRI968435,Null,HRS1236381,,T378,male,HRR1756660,HRR1756660_f1.fq.gz::NOT_FOUND,HRX1413511,Null,
,HRI968435,Null,HRS1236381,,T378,male,HRR1756660,HRR1756660_r2.fq.gz::NOT_FOUND,HRX1413511,Null,
,HRI968435,Null,HRS1236381,,T378,male,HRR1757012,HRR1757012_f1.fq.gz::NOT_FOUND,HRX1413863,Null,
,HRI968435,Null,HRS1236381,,T378,male,HRR1757012,HRR1757012_r2.fq.gz::NOT_FOUND,HRX1413863,Null,
,HRI968436,Null,HRS1236382,,T379,female,HRR1756661,HRR1756661_f1.fq.gz::NOT_FOUND,HRX1413512,Null,
,HRI968436,Null,HRS1236382,,T379,female,HRR1756661,HRR1756661_r2.fq.gz::NOT_FOUND,HRX1413512,Null,
,HRI968436,Null,HRS1236382,,T379,female,HRR1757013,HRR1757013_f1.fq.gz::NOT_FOUND,HRX1413864,Null,
,HRI968436,Null,HRS1236382,,T379,female,HRR1757013,HRR1757013_r2.fq.gz::NOT_FOUND,HRX1413864,Null,
,HRI968437,Null,HRS1236383,,T380,male,HRR1756662,HRR1756662_f1.fq.gz::NOT_FOUND,HRX1413513,Null,
,HRI968437,Null,HRS1236383,,T380,male,HRR1756662,HRR1756662_r2.fq.gz::NOT_FOUND,HRX1413513,Null,
,HRI968437,Null,HRS1236383,,T380,male,HRR1757014,HRR1757014_f1.fq.gz::NOT_FOUND,HRX1413865,Null,
,HRI968437,Null,HRS1236383,,T380,male,HRR1757014,HRR1757014_r2.fq.gz::NOT_FOUND,HRX1413865,Null,
,HRI968438,Null,HRS1236384,,T381,female,HRR1756663,HRR1756663_f1.fq.gz::NOT_FOUND,HRX1413514,Null,
,HRI968438,Null,HRS1236384,,T381,female,HRR1756663,HRR1756663_r2.fq.gz::NOT_FOUND,HRX1413514,Null,
,HRI968438,Null,HRS1236384,,T381,female,HRR1757015,HRR1757015_f1.fq.gz::NOT_FOUND,HRX1413866,Null,
,HRI968438,Null,HRS1236384,,T381,female,HRR1757015,HRR1757015_r2.fq.gz::NOT_FOUND,HRX1413866,Null,
,HRI968439,Null,HRS1236385,,T382,female,HRR1756664,HRR1756664_f1.fq.gz::NOT_FOUND,HRX1413515,Null,
,HRI968439,Null,HRS1236385,,T382,female,HRR1756664,HRR1756664_r2.fq.gz::NOT_FOUND,HRX1413515,Null,
,HRI968439,Null,HRS1236385,,T382,female,HRR1757016,HRR1757016_f1.fq.gz::NOT_FOUND,HRX1413867,Null,
,HRI968439,Null,HRS1236385,,T382,female,HRR1757016,HRR1757016_r2.fq.gz::NOT_FOUND,HRX1413867,Null,
,HRI968440,Null,HRS1236386,,T383,male,HRR1756665,HRR1756665_f1.fq.gz::NOT_FOUND,HRX1413516,Null,
,HRI968440,Null,HRS1236386,,T383,male,HRR1756665,HRR1756665_r2.fq.gz::NOT_FOUND,HRX1413516,Null,
,HRI968440,Null,HRS1236386,,T383,male,HRR1757017,HRR1757017_f1.fq.gz::NOT_FOUND,HRX1413868,Null,
,HRI968440,Null,HRS1236386,,T383,male,HRR1757017,HRR1757017_r2.fq.gz::NOT_FOUND,HRX1413868,Null,
,HRI968441,Null,HRS1236387,,T384,male,HRR1756666,HRR1756666_f1.fq.gz::NOT_FOUND,HRX1413517,Null,
,HRI968441,Null,HRS1236387,,T384,male,HRR1756666,HRR1756666_r2.fq.gz::NOT_FOUND,HRX1413517,Null,
,HRI968441,Null,HRS1236387,,T384,male,HRR1757018,HRR1757018_f1.fq.gz::NOT_FOUND,HRX1413869,Null,
,HRI968441,Null,HRS1236387,,T384,male,HRR1757018,HRR1757018_r2.fq.gz::NOT_FOUND,HRX1413869,Null,
,HRI968442,Null,HRS1236388,,T385,male,HRR1756667,HRR1756667_f1.fq.gz::NOT_FOUND,HRX1413518,Null,
,HRI968442,Null,HRS1236388,,T385,male,HRR1756667,HRR1756667_r2.fq.gz::NOT_FOUND,HRX1413518,Null,
,HRI968442,Null,HRS1236388,,T385,male,HRR1757019,HRR1757019_f1.fq.gz::NOT_FOUND,HRX1413870,Null,
,HRI968442,Null,HRS1236388,,T385,male,HRR1757019,HRR1757019_r2.fq.gz::NOT_FOUND,HRX1413870,Null,
,HRI968443,Null,HRS1236389,,T387,female,HRR1756668,HRR1756668_f1.fq.gz::NOT_FOUND,HRX1413519,Null,
,HRI968443,Null,HRS1236389,,T387,female,HRR1756668,HRR1756668_r2.fq.gz::NOT_FOUND,HRX1413519,Null,
,HRI968443,Null,HRS1236389,,T387,female,HRR1757020,HRR1757020_f1.fq.gz::NOT_FOUND,HRX1413871,Null,
,HRI968443,Null,HRS1236389,,T387,female,HRR1757020,HRR1757020_r2.fq.gz::NOT_FOUND,HRX1413871,Null,
,HRI968444,Null,HRS1236390,,T388,female,HRR1756669,HRR1756669_f1.fq.gz::NOT_FOUND,HRX1413520,Null,
,HRI968444,Null,HRS1236390,,T388,female,HRR1756669,HRR1756669_r2.fq.gz::NOT_FOUND,HRX1413520,Null,
,HRI968444,Null,HRS1236390,,T388,female,HRR1757021,HRR1757021_f1.fq.gz::NOT_FOUND,HRX1413872,Null,
,HRI968444,Null,HRS1236390,,T388,female,HRR1757021,HRR1757021_r2.fq.gz::NOT_FOUND,HRX1413872,Null,
,HRI968445,Null,HRS1236391,,T389,male,HRR1756670,HRR1756670_f1.fq.gz::NOT_FOUND,HRX1413521,Null,
,HRI968445,Null,HRS1236391,,T389,male,HRR1756670,HRR1756670_r2.fq.gz::NOT_FOUND,HRX1413521,Null,
,HRI968445,Null,HRS1236391,,T389,male,HRR1757022,HRR1757022_f1.fq.gz::NOT_FOUND,HRX1413873,Null,
,HRI968445,Null,HRS1236391,,T389,male,HRR1757022,HRR1757022_r2.fq.gz::NOT_FOUND,HRX1413873,Null,
,HRI968446,Null,HRS1236392,,T390,female,HRR1756671,HRR1756671_f1.fq.gz::NOT_FOUND,HRX1413522,Null,
,HRI968446,Null,HRS1236392,,T390,female,HRR1756671,HRR1756671_r2.fq.gz::NOT_FOUND,HRX1413522,Null,
,HRI968446,Null,HRS1236392,,T390,female,HRR1757023,HRR1757023_f1.fq.gz::NOT_FOUND,HRX1413874,Null,
,HRI968446,Null,HRS1236392,,T390,female,HRR1757023,HRR1757023_r2.fq.gz::NOT_FOUND,HRX1413874,Null,
,HRI968447,Null,HRS1236393,,T391,male,HRR1756672,HRR1756672_f1.fq.gz::NOT_FOUND,HRX1413523,Null,
,HRI968447,Null,HRS1236393,,T391,male,HRR1756672,HRR1756672_r2.fq.gz::NOT_FOUND,HRX1413523,Null,
,HRI968447,Null,HRS1236393,,T391,male,HRR1757024,HRR1757024_f1.fq.gz::NOT_FOUND,HRX1413875,Null,
,HRI968447,Null,HRS1236393,,T391,male,HRR1757024,HRR1757024_r2.fq.gz::NOT_FOUND,HRX1413875,Null,
,HRI968448,Null,HRS1236394,,T392,male,HRR1756673,HRR1756673_f1.fq.gz::NOT_FOUND,HRX1413524,Null,
,HRI968448,Null,HRS1236394,,T392,male,HRR1756673,HRR1756673_r2.fq.gz::NOT_FOUND,HRX1413524,Null,
,HRI968448,Null,HRS1236394,,T392,male,HRR1757025,HRR1757025_f1.fq.gz::NOT_FOUND,HRX1413876,Null,
,HRI968448,Null,HRS1236394,,T392,male,HRR1757025,HRR1757025_r2.fq.gz::NOT_FOUND,HRX1413876,Null,
,HRI968449,Null,HRS1236395,,T393,male,HRR1756674,HRR1756674_f1.fq.gz::NOT_FOUND,HRX1413525,Null,
,HRI968449,Null,HRS1236395,,T393,male,HRR1756674,HRR1756674_r2.fq.gz::NOT_FOUND,HRX1413525,Null,
,HRI968449,Null,HRS1236395,,T393,male,HRR1757026,HRR1757026_f1.fq.gz::NOT_FOUND,HRX1413877,Null,
,HRI968449,Null,HRS1236395,,T393,male,HRR1757026,HRR1757026_r2.fq.gz::NOT_FOUND,HRX1413877,Null,
,HRI968450,Null,HRS1236396,,T394,male,HRR1756675,HRR1756675_f1.fq.gz::NOT_FOUND,HRX1413526,Null,
,HRI968450,Null,HRS1236396,,T394,male,HRR1756675,HRR1756675_r2.fq.gz::NOT_FOUND,HRX1413526,Null,
,HRI968450,Null,HRS1236396,,T394,male,HRR1757027,HRR1757027_f1.fq.gz::NOT_FOUND,HRX1413878,Null,
,HRI968450,Null,HRS1236396,,T394,male,HRR1757027,HRR1757027_r2.fq.gz::NOT_FOUND,HRX1413878,Null,
,HRI968451,Null,HRS1236397,,T395,male,HRR1756676,HRR1756676_f1.fq.gz::NOT_FOUND,HRX1413527,Null,
,HRI968451,Null,HRS1236397,,T395,male,HRR1756676,HRR1756676_r2.fq.gz::NOT_FOUND,HRX1413527,Null,
,HRI968451,Null,HRS1236397,,T395,male,HRR1757028,HRR1757028_f1.fq.gz::NOT_FOUND,HRX1413879,Null,
,HRI968451,Null,HRS1236397,,T395,male,HRR1757028,HRR1757028_r2.fq.gz::NOT_FOUND,HRX1413879,Null,
,HRI968452,Null,HRS1236398,,T396,male,HRR1756677,HRR1756677_f1.fq.gz::NOT_FOUND,HRX1413528,Null,
,HRI968452,Null,HRS1236398,,T396,male,HRR1756677,HRR1756677_r2.fq.gz::NOT_FOUND,HRX1413528,Null,
,HRI968452,Null,HRS1236398,,T396,male,HRR1757029,HRR1757029_f1.fq.gz::NOT_FOUND,HRX1413880,Null,
,HRI968452,Null,HRS1236398,,T396,male,HRR1757029,HRR1757029_r2.fq.gz::NOT_FOUND,HRX1413880,Null,
,HRI968453,Null,HRS1236399,,T397,male,HRR1756678,HRR1756678_f1.fq.gz::NOT_FOUND,HRX1413529,Null,
,HRI968453,Null,HRS1236399,,T397,male,HRR1756678,HRR1756678_r2.fq.gz::NOT_FOUND,HRX1413529,Null,
,HRI968453,Null,HRS1236399,,T397,male,HRR1757030,HRR1757030_f1.fq.gz::NOT_FOUND,HRX1413881,Null,
,HRI968453,Null,HRS1236399,,T397,male,HRR1757030,HRR1757030_r2.fq.gz::NOT_FOUND,HRX1413881,Null,
HRA007413,HRI968454,Null,HRS1236400,,T398,male,HRR1756679,HRR1756679_f1.fq.gz::NOT_FOUND,HRX1413530,Null,RNA-Seq
HRA007413,HRI968454,Null,HRS1236400,,T398,male,HRR1756679,HRR1756679_r2.fq.gz::NOT_FOUND,HRX1413530,Null,RNA-Seq
HRA007413,HRI968454,Null,HRS1236400,,T398,male,HRR1757031,HRR1757031_f1.fq.gz::NOT_FOUND,HRX1413882,Null,
HRA007413,HRI968454,Null,HRS1236400,,T398,male,HRR1757031,HRR1757031_r2.fq.gz::NOT_FOUND,HRX1413882,Null,
,HRI968455,Null,HRS1236401,,T399,female,HRR1756680,HRR1756680_f1.fq.gz::NOT_FOUND,HRX1413531,Null,
,HRI968455,Null,HRS1236401,,T399,female,HRR1756680,HRR1756680_r2.fq.gz::NOT_FOUND,HRX1413531,Null,
,HRI968455,Null,HRS1236401,,T399,female,HRR1757032,HRR1757032_f1.fq.gz::NOT_FOUND,HRX1413883,Null,
,HRI968455,Null,HRS1236401,,T399,female,HRR1757032,HRR1757032_r2.fq.gz::NOT_FOUND,HRX1413883,Null,
,HRI968456,Null,HRS1236402,,T400,male,HRR1756681,HRR1756681_f1.fq.gz::NOT_FOUND,HRX1413532,Null,
,HRI968456,Null,HRS1236402,,T400,male,HRR1756681,HRR1756681_r2.fq.gz::NOT_FOUND,HRX1413532,Null,
,HRI968456,Null,HRS1236402,,T400,male,HRR1757033,HRR1757033_f1.fq.gz::NOT_FOUND,HRX1413884,Null,
,HRI968456,Null,HRS1236402,,T400,male,HRR1757033,HRR1757033_r2.fq.gz::NOT_FOUND,HRX1413884,Null,
,HRI968457,Null,HRS1236403,,T401,male,HRR1756682,HRR1756682_f1.fq.gz::NOT_FOUND,HRX1413533,Null,
,HRI968457,Null,HRS1236403,,T401,male,HRR1756682,HRR1756682_r2.fq.gz::NOT_FOUND,HRX1413533,Null,
,HRI968457,Null,HRS1236403,,T401,male,HRR1757034,HRR1757034_f1.fq.gz::NOT_FOUND,HRX1413885,Null,
,HRI968457,Null,HRS1236403,,T401,male,HRR1757034,HRR1757034_r2.fq.gz::NOT_FOUND,HRX1413885,Null,
,HRI968458,Null,HRS1236404,,T402,female,HRR1756683,HRR1756683_f1.fq.gz::NOT_FOUND,HRX1413534,Null,
,HRI968458,Null,HRS1236404,,T402,female,HRR1756683,HRR1756683_r2.fq.gz::NOT_FOUND,HRX1413534,Null,
,HRI968458,Null,HRS1236404,,T402,female,HRR1757035,HRR1757035_f1.fq.gz::NOT_FOUND,HRX1413886,Null,
,HRI968458,Null,HRS1236404,,T402,female,HRR1757035,HRR1757035_r2.fq.gz::NOT_FOUND,HRX1413886,Null,
,HRI968459,Null,HRS1236405,,T403,female,HRR1756684,HRR1756684_f1.fq.gz::NOT_FOUND,HRX1413535,Null,
,HRI968459,Null,HRS1236405,,T403,female,HRR1756684,HRR1756684_r2.fq.gz::NOT_FOUND,HRX1413535,Null,
